TransactionID,CustomerID,OrderDate,Amount,Email
T102331,CUST00123,01-04-2024,44.76,cust00123@example.com
T100797,CUST00028,05-08-2024,176.07,cust00028@example.com
T100225,CUST00007,13-05-2024,121.48,cust00007@example.com
T102074,CUST00105,12-10-2024,110.37,cust00105@example.com
T101799,CUST00086,21-08-2024,40.97,cust00086@example.com
T102485,CUST00133,31-03-2024,118.48,cust00133@example.com
T103273,CUST00284,21-08-2023,39.1,cust00284@example.com
T102277,CUST00119,04-04-2024,80.5,cust00119@example.com
T102085,CUST00106,03-03-2024,79.83,cust00106@example.com
T101693,CUST00078,23-09-2024,51.71,cust00078@example.com
T102797,CUST00178,16-03-2024,67.34,cust00178@example.com
T101045,CUST00037,05-05-2024,184.7,cust00037@example.com
T100469,CUST00016,15-11-2024,243.75,cust00016@example.com
T100954,CUST00033,24-05-2024,151.19,cust00033@example.com
T103289,CUST00290,21-10-2023,24.16,cust00290@example.com
T102735,CUST00169,15-07-2024,77.11,cust00169@example.com
T100639,CUST00022,30-04-2024,144.14,cust00022@example.com
T103074,CUST00219,17-10-2024,65.86,cust00219@example.com
T101218,CUST00045,11-03-2024,191.27,cust00045@example.com
T101158,CUST00042,26-11-2024,228.21,cust00042@example.com
T101415,CUST00058,05-06-2024,114.93,cust00058@example.com
T102998,CUST00208,22-01-2024,47.4,cust00208@example.com
T101527,CUST00067,16-12-2024,64.58,cust00067@example.com
T103227,CUST00267,25-08-2023,30.94,cust00267@example.com
T101300,CUST00050,26-05-2024,42.53,cust00050@example.com
T103165,CUST00243,10-06-2023,37.1,cust00243@example.com
T102848,CUST00186,01-03-2024,63.84,cust00186@example.com
T101603,CUST00073,21-02-2024,68.4,cust00073@example.com
T100160,CUST00006,28-05-2024,142.52,cust00006@example.com
T101704,CUST00078,25-09-2024,75.16,cust00078@example.com
T100956,CUST00033,11-11-2024,168.22,cust00033@example.com
T102869,CUST00189,11-05-2024,51.18,cust00189@example.com
T103221,CUST00264,06-12-2023,22.26,cust00264@example.com
T100877,CUST00031,05-08-2024,192.02,cust00031@example.com
T101919,CUST00095,02-03-2024,73.01,cust00095@example.com
T102961,CUST00203,24-12-2023,50.72,cust00203@example.com
T101884,CUST00093,05-07-2024,52.81,cust00093@example.com
T102200,CUST00114,03-11-2024,118.14,cust00114@example.com
T100098,CUST00004,06-09-2024,84.32,cust00004@example.com
T103124,CUST00227,24-12-2023,47.97,cust00227@example.com
T102557,CUST00140,02-02-2024,47.97,cust00140@example.com
T100253,CUST00008,25-11-2024,133.88,cust00008@example.com
T100103,CUST00004,03-12-2024,166.46,cust00004@example.com
T101445,CUST00061,11-09-2024,54.17,cust00061@example.com
T101443,CUST00060,07-10-2024,75.5,cust00060@example.com
T101648,CUST00075,27-06-2024,102.56,cust00075@example.com
T100586,CUST00020,11-12-2024,92.9,cust00020@example.com
T100627,CUST00021,17-12-2024,207.07,cust00021@example.com
T101696,CUST00078,23-06-2024,42.06,cust00078@example.com
T102101,CUST00108,21-05-2024,82.64,cust00108@example.com
T102199,CUST00114,20-11-2024,70.43,cust00114@example.com
T100403,CUST00013,09-12-2024,220.5,cust00013@example.com
T101154,CUST00042,05-04-2024,185.16,cust00042@example.com
T102255,CUST00118,10-04-2024,85.74,cust00118@example.com
T102863,CUST00188,19-06-2024,64.9,cust00188@example.com
T101682,CUST00077,15-08-2024,91.28,cust00077@example.com
T102056,CUST00104,03-11-2024,76.98,cust00104@example.com
T103142,CUST00235,28-08-2023,41.3,cust00235@example.com
T100452,CUST00015,11-04-2024,152.12,cust00015@example.com
T102301,CUST00121,12-06-2024,85.76,cust00121@example.com
T101327,CUST00051,23-10-2024,103.18,cust00051@example.com
T102944,CUST00201,19-08-2024,75.54,cust00201@example.com
T102049,CUST00104,10-03-2024,46.54,cust00104@example.com
T100880,CUST00031,03-06-2024,119.28,cust00031@example.com
T103224,CUST00266,15-08-2023,22.46,cust00266@example.com
T100623,CUST00021,17-06-2024,162.37,cust00021@example.com
T102393,CUST00126,02-06-2024,51.41,cust00126@example.com
T103191,CUST00253,22-08-2023,56.12,cust00253@example.com
T101787,CUST00085,10-07-2024,89.11,cust00085@example.com
T100262,CUST00008,11-04-2024,103.81,cust00008@example.com
T101634,CUST00075,22-05-2024,114.17,cust00075@example.com
T101438,CUST00060,29-03-2024,56.15,cust00060@example.com
T102198,CUST00114,31-05-2024,83.73,cust00114@example.com
T101969,CUST00099,24-09-2024,42.1,cust00099@example.com
T102520,CUST00135,10-04-2024,95.4,cust00135@example.com
T101802,CUST00086,25-06-2024,68.26,cust00086@example.com
T100640,CUST00022,15-05-2024,83.41,cust00022@example.com
T103301,CUST00295,21-02-2023,59.87,cust00295@example.com
T102385,CUST00126,18-05-2024,86.58,cust00126@example.com
T102598,CUST00145,03-01-2024,47.06,cust00145@example.com
T103127,CUST00228,09-12-2023,18.65,cust00228@example.com
T101959,CUST00098,28-03-2024,102.85,cust00098@example.com
T102976,CUST00206,02-03-2024,80.34,cust00206@example.com
T100488,CUST00016,17-08-2024,241.57,cust00016@example.com
T101843,CUST00090,28-03-2024,89.04,cust00090@example.com
T101734,CUST00081,31-08-2024,50.46,cust00081@example.com
T102911,CUST00195,04-01-2024,30.09,cust00195@example.com
T100146,CUST00005,22-08-2024,183.63,cust00005@example.com
T101534,CUST00068,11-08-2024,73.08,cust00068@example.com
T101986,CUST00100,16-03-2024,98.24,cust00100@example.com
T101369,CUST00054,31-10-2024,59,cust00054@example.com
T102450,CUST00130,18-09-2024,61.62,cust00130@example.com
T103243,CUST00272,22-02-2024,46.34,cust00272@example.com
T103002,CUST00209,14-01-2024,45.03,cust00209@example.com
T102811,CUST00180,05-08-2024,68.44,cust00180@example.com
T100659,CUST00023,08-08-2024,177.03,cust00023@example.com
T101794,CUST00085,13-07-2024,43.33,cust00085@example.com
T102511,CUST00134,12-03-2024,110.68,cust00134@example.com
T100186,CUST00006,24-11-2024,218.93,cust00006@example.com
T101147,CUST00041,25-04-2024,191.94,cust00041@example.com
T100608,CUST00021,17-07-2024,165.58,cust00021@example.com
T102191,CUST00113,02-07-2024,112.58,cust00113@example.com
T102799,CUST00178,29-02-2024,41.41,cust00178@example.com
T101930,CUST00096,29-06-2024,86.4,cust00096@example.com
T103029,CUST00212,12-03-2024,67.94,cust00212@example.com
T100197,CUST00007,27-04-2024,232.51,cust00007@example.com
T102931,CUST00199,08-01-2024,69.66,cust00199@example.com
T102327,CUST00123,09-11-2024,40.13,cust00123@example.com
T100293,CUST00009,27-12-2024,141.23,cust00009@example.com
T100766,CUST00027,29-12-2024,209.62,cust00027@example.com
T100400,CUST00013,28-09-2024,97.53,cust00013@example.com
T100122,CUST00005,14-05-2024,134.06,cust00005@example.com
T100202,CUST00007,19-05-2024,107.48,cust00007@example.com
T100835,CUST00029,02-08-2024,151.22,cust00029@example.com
T102294,CUST00121,22-10-2024,40.44,cust00121@example.com
T101439,CUST00060,12-03-2024,93.87,cust00060@example.com
T101733,CUST00080,20-03-2024,74.09,cust00080@example.com
T101695,CUST00078,26-10-2024,45.45,cust00078@example.com
T103234,CUST00270,08-08-2023,32.6,cust00270@example.com
T101707,CUST00079,03-04-2024,57.28,cust00079@example.com
T103219,CUST00263,22-08-2023,47.96,cust00263@example.com
T101153,CUST00042,05-12-2024,195.62,cust00042@example.com
T101661,CUST00076,29-08-2024,81.25,cust00076@example.com
T102432,CUST00129,14-04-2024,118.72,cust00129@example.com
T101759,CUST00083,09-04-2024,83.84,cust00083@example.com
T100854,CUST00030,19-05-2024,114.87,cust00030@example.com
T101589,CUST00072,15-05-2024,97.41,cust00072@example.com
T102267,CUST00119,30-10-2024,96.21,cust00119@example.com
T100641,CUST00022,09-08-2024,134.75,cust00022@example.com
T100001,CUST00001,13-08-2024,241.62,cust00001@example.com
T102160,CUST00111,14-03-2024,92.09,cust00111@example.com
T100698,CUST00024,27-03-2024,106.24,cust00024@example.com
T102999,CUST00208,17-10-2024,82.28,cust00208@example.com
T101636,CUST00075,18-11-2024,71.95,cust00075@example.com
T101291,CUST00049,08-10-2024,50.62,cust00049@example.com
T103154,CUST00239,20-02-2024,34.91,cust00239@example.com
T102489,CUST00133,17-03-2024,70.03,cust00133@example.com
T101520,CUST00067,24-08-2024,44.82,cust00067@example.com
T101853,CUST00091,24-03-2024,107.72,cust00091@example.com
T101136,CUST00041,25-08-2024,224.71,cust00041@example.com
T103203,CUST00258,26-02-2024,53.65,cust00258@example.com
T101631,CUST00074,26-10-2024,67.81,cust00074@example.com
T101998,CUST00100,16-11-2024,44.56,cust00100@example.com
T100663,CUST00023,09-04-2024,120.33,cust00023@example.com
T100683,CUST00023,01-05-2024,193.67,cust00023@example.com
T101257,CUST00047,23-06-2024,79.33,cust00047@example.com
T100317,CUST00011,07-11-2024,109.46,cust00011@example.com
T100648,CUST00022,01-05-2024,214.16,cust00022@example.com
T101434,CUST00060,25-09-2024,51.17,cust00060@example.com
T101479,CUST00063,12-11-2024,74.85,cust00063@example.com
T100709,CUST00024,01-09-2024,195.86,cust00024@example.com
T101282,CUST00048,09-08-2024,84.77,cust00048@example.com
T101768,CUST00084,30-05-2024,70.07,cust00084@example.com
T100972,CUST00034,06-10-2024,204.54,cust00034@example.com
T102675,CUST00159,24-01-2024,47.24,cust00159@example.com
T102680,CUST00160,23-03-2024,46.06,cust00160@example.com
T101306,CUST00050,02-04-2024,97.13,cust00050@example.com
T101400,CUST00057,13-06-2024,53.36,cust00057@example.com
T101408,CUST00057,11-07-2024,86.83,cust00057@example.com
T102237,CUST00117,24-07-2024,54.83,cust00117@example.com
T101496,CUST00065,11-08-2024,89.56,cust00065@example.com
T102038,CUST00103,27-09-2024,58.03,cust00103@example.com
T101529,CUST00068,30-09-2024,83.13,cust00068@example.com
T101663,CUST00076,09-04-2024,79.76,cust00076@example.com
T101354,CUST00054,13-09-2024,78.93,cust00054@example.com
T103230,CUST00268,02-06-2024,38.37,cust00268@example.com
T103253,CUST00277,29-05-2024,20.27,cust00277@example.com
T101643,CUST00075,15-02-2024,89.89,cust00075@example.com
T101051,CUST00037,26-06-2024,169.92,cust00037@example.com
T100795,CUST00028,20-07-2024,228.26,cust00028@example.com
T102693,CUST00162,29-02-2024,57.85,cust00162@example.com
T103060,CUST00217,19-04-2024,47.84,cust00217@example.com
T101597,CUST00073,13-07-2024,46.35,cust00073@example.com
T102604,CUST00146,19-09-2024,30.01,cust00146@example.com
T102729,CUST00168,08-05-2024,59.04,cust00168@example.com
T102625,CUST00149,17-12-2023,87.84,cust00149@example.com
T101819,CUST00088,27-08-2024,70.56,cust00088@example.com
T101722,CUST00080,25-08-2024,64.26,cust00080@example.com
T101183,CUST00043,19-05-2024,238.44,cust00043@example.com
T102572,CUST00142,11-02-2024,49.29,cust00142@example.com
T101059,CUST00038,29-02-2024,186.68,cust00038@example.com
T100540,CUST00018,29-06-2024,242.19,cust00018@example.com
T101678,CUST00077,18-09-2024,53.88,cust00077@example.com
T102796,CUST00178,19-05-2024,34.38,cust00178@example.com
T103192,CUST00254,25-08-2023,57.88,cust00254@example.com
T102532,CUST00136,11-03-2024,47.68,cust00136@example.com
T101757,CUST00083,01-05-2024,79.03,cust00083@example.com
T101923,CUST00095,24-02-2024,68.44,cust00095@example.com
T100095,CUST00004,04-03-2024,163.95,cust00004@example.com
T101020,CUST00036,23-10-2024,198.56,cust00036@example.com
T100563,CUST00019,10-11-2024,82.47,cust00019@example.com
T102790,CUST00177,15-02-2024,72.7,cust00177@example.com
T100863,CUST00030,30-10-2024,154.93,cust00030@example.com
T101484,CUST00064,15-10-2024,65.97,cust00064@example.com
T102939,CUST00200,16-04-2024,32.55,cust00200@example.com
T101881,CUST00093,06-09-2024,109.87,cust00093@example.com
T101038,CUST00037,13-08-2024,91.11,cust00037@example.com
T100206,CUST00007,30-04-2024,97.25,cust00007@example.com
T100392,CUST00013,02-07-2024,143.24,cust00013@example.com
T102842,CUST00184,04-09-2024,85.11,cust00184@example.com
T100870,CUST00031,15-11-2024,143.46,cust00031@example.com
T100397,CUST00013,14-12-2024,152.93,cust00013@example.com
T102814,CUST00180,28-04-2024,63.91,cust00180@example.com
T103181,CUST00249,11-04-2024,28.01,cust00249@example.com
T101028,CUST00036,26-10-2024,134.25,cust00036@example.com
T102690,CUST00161,25-11-2023,61.86,cust00161@example.com
T101485,CUST00064,09-08-2024,69.32,cust00064@example.com
T102660,CUST00156,28-05-2024,58.34,cust00156@example.com
T100960,CUST00033,18-12-2024,94.08,cust00033@example.com
T101570,CUST00070,05-11-2024,86.93,cust00070@example.com
T102773,CUST00175,14-03-2024,57.58,cust00175@example.com
T101895,CUST00093,28-08-2024,98.65,cust00093@example.com
T102731,CUST00168,19-07-2024,58.43,cust00168@example.com
T102146,CUST00111,27-08-2024,76.74,cust00111@example.com
T100804,CUST00028,15-05-2024,152.1,cust00028@example.com
T101751,CUST00083,19-05-2024,57.22,cust00083@example.com
T102454,CUST00130,26-03-2024,86.44,cust00130@example.com
T100502,CUST00017,07-05-2024,132.62,cust00017@example.com
T103119,CUST00225,25-06-2024,42.86,cust00225@example.com
T103104,CUST00223,27-02-2024,45.52,cust00223@example.com
T102977,CUST00206,08-02-2024,30.69,cust00206@example.com
T100779,CUST00027,20-09-2024,189,cust00027@example.com
T101863,CUST00091,13-10-2024,83.6,cust00091@example.com
T100200,CUST00007,07-11-2024,189.15,cust00007@example.com
T102182,CUST00113,21-05-2024,42.66,cust00113@example.com
T103099,CUST00222,26-08-2024,56.01,cust00222@example.com
T102088,CUST00106,22-05-2024,105.77,cust00106@example.com
T103065,CUST00218,04-03-2024,46.04,cust00218@example.com
T102278,CUST00119,16-05-2024,90.73,cust00119@example.com
T101796,CUST00086,04-06-2024,97.31,cust00086@example.com
T100378,CUST00012,05-12-2024,218.46,cust00012@example.com
T102336,CUST00123,26-02-2024,76.5,cust00123@example.com
T100418,CUST00014,24-03-2024,194.33,cust00014@example.com
T101698,CUST00078,28-03-2024,117.05,cust00078@example.com
T100391,CUST00013,08-08-2024,150.15,cust00013@example.com
T102640,CUST00153,21-07-2024,47.88,cust00153@example.com
T101522,CUST00067,04-05-2024,68.13,cust00067@example.com
T101162,CUST00042,02-11-2024,136.97,cust00042@example.com
T103134,CUST00231,05-12-2023,24.01,cust00231@example.com
T101495,CUST00065,26-05-2024,93.46,cust00065@example.com
T102695,CUST00162,30-07-2024,61.14,cust00162@example.com
T102027,CUST00103,10-04-2024,118.5,cust00103@example.com
T101152,CUST00042,05-09-2024,198.57,cust00042@example.com
T101367,CUST00054,12-04-2024,112.72,cust00054@example.com
T102568,CUST00141,27-01-2024,78.21,cust00141@example.com
T100064,CUST00003,24-03-2024,127.76,cust00003@example.com
T102062,CUST00105,04-07-2024,104.51,cust00105@example.com
T101180,CUST00043,28-10-2024,243.71,cust00043@example.com
T103112,CUST00224,15-07-2024,72.84,cust00224@example.com
T100492,CUST00016,29-04-2024,127.15,cust00016@example.com
T100379,CUST00012,28-04-2024,127.92,cust00012@example.com
T102235,CUST00117,21-09-2024,87.46,cust00117@example.com
T100763,CUST00026,31-08-2024,206.47,cust00026@example.com
T102264,CUST00119,29-02-2024,88.57,cust00119@example.com
T100791,CUST00028,28-07-2024,179.66,cust00028@example.com
T101076,CUST00038,05-12-2024,145.34,cust00038@example.com
T100878,CUST00031,16-04-2024,84.61,cust00031@example.com
T100337,CUST00011,19-08-2024,199.62,cust00011@example.com
T102767,CUST00175,19-07-2024,44.51,cust00175@example.com
T102343,CUST00124,13-10-2024,68.38,cust00124@example.com
T101016,CUST00036,05-07-2024,110.7,cust00036@example.com
T101275,CUST00048,23-04-2024,48.39,cust00048@example.com
T100455,CUST00015,15-11-2024,163.75,cust00015@example.com
T100815,CUST00029,29-09-2024,168.2,cust00029@example.com
T102317,CUST00122,24-02-2024,71.57,cust00122@example.com
T100995,CUST00035,16-08-2024,95.57,cust00035@example.com
T101981,CUST00099,29-10-2024,104.21,cust00099@example.com
T100201,CUST00007,06-11-2024,94.3,cust00007@example.com
T100161,CUST00006,13-09-2024,187.49,cust00006@example.com
T101579,CUST00071,09-04-2024,83.74,cust00071@example.com
T102777,CUST00176,13-12-2023,39.94,cust00176@example.com
T102449,CUST00130,20-04-2024,67.4,cust00130@example.com
T100702,CUST00024,23-04-2024,137.22,cust00024@example.com
T101500,CUST00065,15-06-2024,81.53,cust00065@example.com
T101129,CUST00041,18-08-2024,124.16,cust00041@example.com
T102613,CUST00148,17-06-2024,74.45,cust00148@example.com
T101021,CUST00036,13-11-2024,130.55,cust00036@example.com
T103073,CUST00219,19-07-2024,46.27,cust00219@example.com
T101585,CUST00072,19-07-2024,50.92,cust00072@example.com
T101955,CUST00098,20-02-2024,114.65,cust00098@example.com
T103152,CUST00238,20-09-2023,46.75,cust00238@example.com
T102253,CUST00118,26-03-2024,106.34,cust00118@example.com
T100034,CUST00001,12-11-2024,244.16,cust00001@example.com
T100775,CUST00027,12-05-2024,105.49,cust00027@example.com
T102556,CUST00140,13-01-2024,61.35,cust00140@example.com
T101478,CUST00063,01-08-2024,103.83,cust00063@example.com
T103003,CUST00209,26-03-2024,67.49,cust00209@example.com
T101390,CUST00056,28-11-2024,58.88,cust00056@example.com
T102139,CUST00110,15-05-2024,108.65,cust00110@example.com
T101363,CUST00054,15-03-2024,90.52,cust00054@example.com
T102945,CUST00201,13-04-2024,36.15,cust00201@example.com
T102612,CUST00148,04-01-2024,44.81,cust00148@example.com
T102824,CUST00182,25-06-2024,49.3,cust00182@example.com
T102041,CUST00103,16-04-2024,84.9,cust00103@example.com
T100241,CUST00008,23-12-2024,242.17,cust00008@example.com
T102061,CUST00105,25-09-2024,81,cust00105@example.com
T102363,CUST00125,01-07-2024,78.88,cust00125@example.com
T100600,CUST00020,26-06-2024,108.72,cust00020@example.com
T102435,CUST00129,11-08-2024,71.16,cust00129@example.com
T101297,CUST00050,29-07-2024,48.37,cust00050@example.com
T102214,CUST00115,17-05-2024,98.13,cust00115@example.com
T102888,CUST00192,24-02-2024,78.65,cust00192@example.com
T102068,CUST00105,12-04-2024,53.18,cust00105@example.com
T100646,CUST00022,08-05-2024,180.91,cust00022@example.com
T103202,CUST00258,09-01-2024,23.72,cust00258@example.com
T101528,CUST00067,05-04-2024,104.24,cust00067@example.com
T102879,CUST00190,22-03-2024,41.17,cust00190@example.com
T101267,CUST00047,03-05-2024,78.4,cust00047@example.com
T101899,CUST00094,30-06-2024,102.7,cust00094@example.com
T100562,CUST00019,09-12-2024,103.18,cust00019@example.com
T103276,CUST00285,28-11-2023,52.95,cust00285@example.com
T102734,CUST00169,23-04-2024,86.56,cust00169@example.com
T103005,CUST00209,05-01-2024,79.97,cust00209@example.com
T100189,CUST00006,10-08-2024,121.11,cust00006@example.com
T101806,CUST00087,16-07-2024,92.91,cust00087@example.com
T100975,CUST00034,20-06-2024,124.58,cust00034@example.com
T102747,CUST00172,01-09-2024,38.82,cust00172@example.com
T102047,CUST00104,31-07-2024,96.63,cust00104@example.com
T102558,CUST00140,17-08-2024,34.61,cust00140@example.com
T101082,CUST00039,16-06-2024,150.99,cust00039@example.com
